"DQ_60","DQ_80","DQ_90","DQ_95"
1.66864922246725,1.07376068158893,0.956463286300739,0.855595593683682
3.19986168644945,1.2520431053491,0.980887091916665,0.902567025917692
3.19986168644945,1.2520431053491,0.980887091916665,0.902567025917692
2.85778054668505,1.79110212257904,1.4766678427111,1.29669612428805
1.94351827782448,1.27516602756417,1.01569224069273,0.911406960622043
4.37625946324117,1.65497024523609,1.21834619106161,1
4.37625946324117,1.65497024523609,1.21834619106161,1
1.73471459113965,1.21693890611062,1.0527187439586,1.0075686531877
1.98692726601801,1.17441378642204,0.949615841902292,0.915829020563791
1.98692726601801,1.17441378642204,0.949615841902292,0.915829020563787
1.41763096469424,1.1491618133308,1.03558118479352,1
1.57635917347685,1.22911246513178,1.05142112682241,1.00743375347315
1.19967479487769,0.767550189429672,0.695348444525832,0.658232460120479
1.19967479487769,0.767550189429672,0.695348444525832,0.658232460120479
2.16124716911946,1.41940603061372,1.12345276059744,1.01797963100635
5.5820667900348,2.01483935389062,1.4711980604332,1.26151423609199
1.65493777717703,1.35731361799133,1.17004893845632,1.05090038343664
1.83985629140276,1.25621438537066,1.05763897399779,0.992290322006047
1.53647358561946,1.02831592840257,0.937073865375968,0.894786589265435
1.53647358561946,1.02831592840257,0.937073865375968,0.894786589265435
2.28113417706435,1.36470900365387,1.02642916184991,0.921357446979324
17.1440873103308,8.2913938307898,5.15590623767449,2.66420932847179
1.86920476226564,1.25094639318843,0.961078117176601,0.894786589265435
1.34387690565501,0.906225548448427,0.806199964816284,0.755974913752248
2.34663822599407,1.41450959214486,1.06729729328942,0.973901457401173
2.42181509556023,1.44887262631315,1.17004893845632,1.05253241737695
1.15368010995591,1.01642698252495,0.900803891343951,0.843927136928114
1.33191052371088,0.851704163207748,0.748207328545178,0.686758152903562
2.79597741300991,1.48873429830397,1.14689120250894,0.974855751275414
2.79597741300991,1.48873429830397,1.14689120250894,0.974855751275414
3.22718211620462,2.02410550966096,1.66563436026209,1.46164787451273
2.69753472907444,2.04690440729219,1.60961427979854,1.33113899674094
3.04551214018052,1.83829930624782,1.34247746407943,1.14389247242749
2.22652273491626,1.3631147783183,1.01469317973356,0.905980824405444
2.3988369587416,1.61423329484009,1.3951436848621,1.05000737513428
2.3988369587416,1.61423329484009,1.3951436848621,1.05000737513428
1.90434823046792,1.10762294869448,0.862876539072893,0.705145659701035
2.21066733555713,1.38178303687675,1.19733077475045,1.07700374257919
1.82199706977789,1.12401986587755,1.02944812561187,0.92812051734549
10.2486340825048,3.92553407669568,2.48930772205836,1.99008171120057
10.2486340825048,3.92553407669568,2.48930772205836,1.99008171120057
3.43062993648697,2.50549924317483,1.81779592082819,1.46668243471807
3.43062993648697,2.50549924317483,1.81779592082819,1.46668243471807
2.94928726567899,1.80332963910367,1.55777604501412,1.34966360680635
2.37511761276578,1.64815691064287,1.40907753709994,1.27815177342642
2.42452084293063,1.56896667603614,1.11465166257422,1.06312854813786
1.9418064098823,1.47182412970144,1.14960121475221,1.07863733414932
1.14915378895842,0.927749390296663,0.8280395757135,0.81061560982923
2.04702752353567,1.26160603144936,0.877440229232115,0.831659295370369
1.84940227543437,1.22746991639975,1.04393606875889,0.961977370785734
4.12821517871038,1.7259101257737,1.23591151115969,1.01980248586896
4.12821517871038,1.7259101257737,1.23591151115969,1.01980248586896
4.12821517871037,1.72591012577369,1.23591151115969,1.01980248586896
4.12821517871038,1.72591012577369,1.23591151115969,1.01980248586896
0.662652451724553,0.511044375258753,0.425888244514665,0.381044245775992
1.56251794849075,1.10460808610317,0.93759729411039,0.858348046988113
2.37122448096657,1.52806986515622,1.28867585139418,1.18379645208849
2.37122448096657,1.52806986515622,1.28867585139418,1.18379645208849
3.5234103110631,2.21810369913615,1.67886618604369,1.39716115148413
3.5234103110631,2.21810369913615,1.67886618604369,1.39716115148413
2.80272948694123,1.67396636640976,1.33463676382224,1.23742469742366
1.72757688767124,1.24083345170367,1.10747494487846,1.08417097943621
1.54344153763568,0.884691595334544,0.683486660588105,0.533477398665909
2.48752146875098,1.82544482188975,1.3461525742168,1.02296865161375
1.31188603222059,1,0.892525055121535,0.87374415796708
1.31188603222059,1,0.892525055121535,0.87374415796708
2.34697421858384,0.947966642169679,0.79238198567973,0.666660141767659
2.34697421858384,0.947966642169679,0.79238198567973,0.666660141767659
1.33058564781905,0.99561292629811,0.897208732356949,0.852701726668726
1.06160665315369,0.681562136855321,0.546008116868469,0.484959716350315
0.809214344221899,0.590557938060965,0.535005461907583,0.506448190316242
3.4183941387869,2.10679466386253,1.46475715837625,1.19475581825667
2.13454307314616,1.40644156525616,1.14779676626848,1.02968219193984
1.05209913152805,0.885933468817603,0.798369751451412,0.742589519923785
1.4626834523776,1,0.800236391566562,0.686181981440929
2.00160440569368,1.46105536644131,1.21358855228084,1.06186872965457
3.43514159240146,1.38987979062728,1.00612117256138,0.764190917046062
6.43496257111478,3.11214052971799,1.93524817384824,1.18166984848004
6.43496257111478,3.11214052971799,1.93524817384824,1.18166984848004
6.43496257111478,3.11214052971799,1.93524817384824,1.18166984848004
6.43496257111478,3.11214052971799,1.93524817384824,1.18166984848004
3.69878631102441,2.14783708785413,1.48366727861197,1.27891118659786
1.88692537765685,1.17173970042503,1,0.863167256074513
1.88692537765685,1.17173970042503,1,0.863167256074513
1.88959776339128,1.1552210358426,0.992750500693125,0.88310066794856
1.82333155079826,1.12780248789793,0.966290221648147,0.87397431830746
1.82333155079826,1.12780248789793,0.966290221648147,0.87397431830746
2.0304744813506,1.27552899337434,1.14724012656284,1.06731931873986
1.99324640384074,1.30609251719832,1.18390684183659,1.12157830946889
2.75871317751568,1.26678071720094,1.01372403003898,0.869242102580103
2.75871317751568,1.26678071720094,1.01372403003898,0.869242102580103
1.83014127850267,1.28609188167792,0.954520134548329,0.729598001612878
2.34714020007829,1.05716770219029,0.845984067281472,0.725409428604287
1.61503358182202,1.19303255034966,1.07511583456409,1.0420861168395
3.46455114240338,1.31880820910177,0.947135982172751,0.759318342795613
3.46455114240338,1.31880820910177,0.947135982172751,0.759318342795613
1.90389229225703,1.21524621295151,1.00907080577004,0.918270784552062
1.99489523646571,1.30820770553982,1.11650177456633,1.04990468756448
1.56069720897398,1.05726401234464,0.91903347871115,0.840175882328481
6.11144570194266,2.20591794627434,1.54710769009996,1.28975860388787
1.58022037228117,1.08354939722634,0.903765839313917,0.782838825786725
2.7935446576617,1.60150059221505,1.18188851076632,0.964849951114487
2.7935446576617,1.60150059221505,1.18188851076632,0.964849951114487
1.87717906622903,1.34425762372168,1.01176965902206,0.87993984518113
1.52536736822816,0.981560104382164,0.868871191108188,0.762116787215633
1.29208608752936,1.09348754559425,1.04235997721437,0.983481441731291
1.91189379070617,1.2149837085639,1.05344776706371,0.997217324323804
1.91189379070617,1.2149837085639,1.05344776706371,0.997217324323804
2.80292302743143,1.69611825379999,1.17489990926601,1.01715008066021
2.80292302743143,1.69611825379999,1.17489990926601,1.01715008066021
2.71465596833853,1.87649268218529,1.61258234743593,1.42203326742149
1.53923961686216,1.13081782314458,1.0745325082773,1
1.53923961686216,1.13081782314458,1.0745325082773,1
6.84669321683227,3.77247877649046,3.0616953487076,2.41471084554072
2.35253784627496,1.56107636037066,1.26240884585506,1.02386611803396
0.950858902183484,0.611834814525331,0.555056407243242,0.502303671197184
1.13984334781349,0.971146289526214,0.863955011848858,0.822555125787425
5.35900932707292,3.294083445115,2.30416553524815,1.86870624875991
6.52318466087451,2.40519276661618,1.69986298152888,1.11535272158287
6.52318466087451,2.40519276661618,1.69986298152888,1.11535272158287
1.86815141706609,1.18401959922263,1.00233185163303,0.944920758758048
1.86815141706609,1.18401959922263,1.00233185163303,0.944920758758048
1.95854128594141,1.12804621255075,0.915507825681362,0.731023711059456
4.08100966651606,2.53578463127257,1.6714730097585,1.44557065194746
1.70229826184738,1.11358060464857,0.937451573266032,0.855552025944399
1.70229826184738,1.11358060464857,0.937451573266032,0.855552025944399
1.67502883186471,1.16925347490534,0.998754578697673,0.899110367878593
2.28252818526617,1.42404887102833,1.20536473737315,1.09854527764286
2.09327128099556,1.30191359408731,0.926223907329404,0.844776685427074
2.55607413964615,1.69124348087697,1.3556898796881,1.23003665581011
1.24252879799798,1.06607411234794,0.96536086198006,0.873013816222543
2.59934249509941,1.64227558231666,1.26558665659134,1.10605128286073
2.40305760249307,1.43765078766283,1.21231562023614,1.10223688703286
0.866048740891591,0.747530355819064,0.679070615282516,0.647780812699241
1.76066604202943,1.16421212819241,0.948311446800189,0.930386796430211
1.76066604202943,1.16421212819241,0.948311446800189,0.930386796430211
4.17398741841145,1.86571324486785,1.11894838290623,0.850754978623384
4.17398741841145,1.86571324486785,1.11894838290623,0.850754978623385
4.17398741841145,1.86571324486785,1.11894838290623,0.850754978623385
4.17398741841145,1.86571324486785,1.11894838290623,0.850754978623384
1.15528047845192,1,0.902379843180567,0.850267082850048
2.43996803495367,1.70524979250773,1.30927463676647,1.05674490289854
1.98134775538975,1.21496922632577,1.09488433768893,1.01838732394156
1.98134775538975,1.21496922632577,1.09488433768893,1.01838732394156
2.27960573936936,1.4773914320368,1.24964278864215,1.13848060854401
1.295448609703,0.885665731431667,0.708741949055038,0.607727866488111
1.5744181562811,1.07957084603201,0.901802850650864,0.825696515384564
2.13471318713696,1.33793213348877,1.21377173302193,1.12608115017655
2.02001998745537,1.35069504717097,1.12001245473429,1.02038156234093
1.69382355717689,1.18534587524324,1,0.915476241644372
1.69382355717689,1.18534587524324,1,0.915476241644372
1.22323408972234,0.834255707587974,0.748108807893516,0.660271317244736
1.22323408972234,0.834255707587974,0.748108807893516,0.660271317244736
3.23776443681176,1.93702164609787,1.44649134003019,1.31621399780839
1.53854100258007,0.999409263731791,0.900037957327325,0.868936393161618
2.07458608754572,1.33575845511994,1.15672794971573,0.985572532262683
1.34448032914763,0.915457482470702,0.740778847421938,0.701237900195865
2.43225733771643,1.60615411654068,1.06151939720337,0.92625480975257
2.6569041802452,1.60716150559356,1.14280381955823,0.958599056222281
2.6569041802452,1.60716150559356,1.14280381955823,0.958599056222281
2.6569041802452,1.60716150559356,1.14280381955823,0.958599056222281
2.6569041802452,1.60716150559356,1.14280381955823,0.958599056222281
2.65251875200111,1.90485192401866,1.60951723554519,1.20721997774453
1.03276102774014,0.685109638068057,0.604769409384903,0.573273023744864
1.2784955989366,0.670254260168612,0.591545940455987,0.541546254328632
4.08216045728533,1.48873429830397,1.15290212545655,0.762871511482587
1.91159793181142,1.22979940127519,1.09056760219562,1.06167696442221
1.01672331813408,0.695108238547031,0.556250908563065,0.476970748442115
3.91340054961899,2.65454917930343,2.25867556188483,1.88846442231312
1.79915740205017,1.34164217292657,1.13929218440611,1.02479780222164
1.67033072711308,1.0033743771762,0.862317486070414,0.771923618535864
0.94634165590478,0.618708137800951,0.517908560756291,0.4622570450471
0.94634165590478,0.618708137800951,0.517908560756291,0.4622570450471
1.2032627727202,0.904142270519081,0.800167921745176,0.732502939908747
2.27706999671364,1.31451012511653,1.01252589580995,0.838061378431363
1.295448609703,0.885665731431665,0.708741949055036,0.60772786648811
2.47109783374054,1.5237987467569,1.27072309563279,1.13174437406336
1.03238721304994,0.683409280700838,0.640206215356162,0.621137940922992
1.03238721304994,0.683409280700838,0.640206215356161,0.621137940922992
2.33174433467559,1.48064453545956,1.22358893872448,1.13397522492855
1.64717201843505,1.17168237657379,1.06146481265844,1.00480643980434
1.57000098160446,1.10383534395202,1,0.946622467199646
1.57000098160446,1.10383534395202,1,0.946622467199646
1.85503785414646,1.4476033450618,1.11265155584324,0.934996887768663
1.85503785414646,1.4476033450618,1.11265155584324,0.934996887768663
1.38393895154044,0.866610209305654,0.6934930267895,0.594652310558291
1.46709195453234,0.951155874021995,0.683683346485093,0.654360827693153
1.6380937305444,1.10884657696296,0.957546434362111,0.868936393161618
1.6380937305444,1.10884657696296,0.957546434362111,0.868936393161618
3.56601495344133,2.61688737697989,1.88517368520195,1.44452990862498
3.56601495344133,2.61688737697989,1.88096238667767,1.42811075144195
2.18990285529388,1.26678071720094,1.01372403003898,0.869242102580103
3.81482583971123,2.34827711598705,1.64022670728169,1.35584754640967
1.25812533212962,0.818304900833618,0.674984326491995,0.607151057288815
1.25812533212962,0.818304900833617,0.674984326491989,0.607151057288809
1.48239258318077,0.92377677568369,0.73923979358611,0.633878978347747
3.29201623476577,2.49719422596389,1.89028320921509,1.4344910512861
2.79027120645901,1.8266224931576,1.57740594567224,1.35789899620563
2.85315914618893,1.66818273730606,1.19303632481113,1.04790978204323
1.94117021212764,1.26542058017885,1.07355000464294,0.959545082035558
1.94117021212764,1.26542058017886,1.07355000464294,0.959545082035559
2.18717450549332,1.30601752146898,1.06162068469419,0.94522898183028
3.72924059835731,1.47068734558646,1.12006279173713,1.02478759761428
1.99789589781133,1.57835261086668,1.15496319672831,1.08370695034733
1.99789589781133,1.57835261086668,1.15496319672831,1.08370695034733
2.5993651846257,1.90752030729529,1.38405250392673,1.08564831960995
2.5993651846257,1.90752030729529,1.38405250392673,1.08564831960995
1.62094847274215,1.08640235540449,0.93510048626011,0.852472933161596
2.22413847122916,1.38756372964714,1.05531750281744,0.960270988771716
2.25568667185817,1.72982603096614,1.27765765959281,1.04962819622787
5.65022421458454,2.14138102675769,1.36868452103062,1.04179615884114
21.6475133666938,8.20420086697924,5.25576907597552,3.99139846798844
21.6475133666938,8.20420086697924,5.25576907597552,3.99139846798844
1.85838731503846,1.4475347877221,0.995166044775246,0.865141837266441
1.1166736314989,0.876834727630856,0.694543415710798,0.655409849907811
1.1166736314989,0.876834727630856,0.694543415710798,0.655409849907811
1.99305629967508,1.22529423978094,1.04479136393731,0.929181907381419
1.37105538013326,0.935725799580295,0.759468754802523,0.680917210668592
1.87713437615327,1.17693890817344,0.76308313707054,0.665297643235457
1.87713437615327,1.17693890817344,0.76308313707054,0.665297643235457
1.34980107366122,1.12517523490471,1,0.957110965269681
1.85502907671465,1.14390087826535,0.953919451778041,0.840908420639201
1.85502907671465,1.14390087826535,0.953919451778041,0.840908420639201
11.4346426180548,4.53009194564645,2.87267735844605,2.29656728357243
11.4346426180548,4.53009194564645,2.87267735844605,2.29656728357243
0.9469964820005,0.688512537299376,0.62046147100472,0.577111275880598
1.63503433730037,1.09040930819389,0.895035968993585,0.855595593683682
1.63503433730037,1.09040930819389,0.895035968993585,0.855595593683682
1.89645322479762,1.38178303687675,1.24877497733359,1.10367221098275
2.41547340860801,1.61255579573299,1.32501741489599,1.11435253666393
1.6236126666298,1.01213408815246,0.895281321721975,0.786517609776927
2.05721706151085,1.34794520481028,1.08421583804959,0.829083682776124
2.73357637700936,1.77261867041575,1.54283687245925,1.32532028844062
2.85671068784568,1.93414401395553,1.43071476962786,1.15714172107425
2.38846475460117,1.5413588853582,1.3034958386758,1.02875168824623
2.38846475460117,1.5413588853582,1.3034958386758,1.02875168824623
3.14099180837152,2.15960957273925,1.54407431781257,1.16652302130051
4.60473505197455,2.83794988001104,1.92274398635547,1.54673162596186
2.76536240179278,1.72391397538178,1.18710496361025,0.986255849349134
1.6365752333199,1.0486788319278,0.910877650453476,0.771841609299517
2.53689462582214,1.69602882248036,1.0158116013381,0.854169191531626
1.76987749498786,1.12019656285191,1,0.941095502058459
1.97128140777988,1.34243332663368,1.09449423488905,0.9700778445394
1.97128140777988,1.34243332663368,1.09449423488905,0.9700778445394
1.82914817797072,1.17838831415149,0.983578354596601,0.874450423807775
2.35590599899326,1.7428640559092,1.30825264450687,1.13634542021154
1.6150192161396,1.09203583708397,0.989310446587259,0.936503495774814
1.76555870640103,1.15370775493782,0.872387167508945,0.68855510316425
2.17595700173277,1.5968060944866,1.12270408116804,1
1.68925317651544,1.18659403736282,0.941174823154315,0.820135701349547
2.28237274929492,0.864997478987354,0.780176731569753,0.721107201486127
1.70417231607218,1.1166220917878,0.906922035505656,0.855595978341714
1.49822324426521,1.0743366646949,0.973276196111365,0.921325114029626
2.40926369497142,1.38515238260117,1.0236688380695,0.87257223885044
3.79276603099459,2.32815363661691,1.63074184770097,1.19206462657505
2.91037549026763,1.77785861042304,1.39866856161893,1.07428706148734
4.54919492295728,1.72410143829299,1.1019762115158,0.838786854568212
2.14110561560209,1.35900950865147,1.02060564487388,0.788552849996025
2.14110561560209,1.35900950865147,1.02060564487388,0.788552849996025
1.60171098630567,1.38178303687675,1.20153897861186,1.07700374257919
4.62650281978961,2.85136559956093,1.9274184839152,1.54316173570039
4.62650281978961,2.85136559956093,1.9274184839152,1.54316173570039
2.82851474689475,1.73891867834873,1.48275178217833,1.31868062533136
3.52507322006486,2.18140087151348,1.55191991837324,1.3682392462138
1.99289830605373,0.86534900188631,0.668711618484643,0.442484259396547
3.25461639382835,1.88195346933861,1.30366756343084,1.13483573996585
1.21875676672224,1.02067320893104,0.951205324811151,0.903552826402545
2.61552977175378,1.63173934179203,1.32082196489686,1.18748228442793
2.00297411837662,1.30509411979084,1.14092286503697,0.962302145604055
1.07022108985021,0.568746439795145,0.486450832029761,0.431852729847895
4.24222798591284,2.4531203704641,1.97316029524628,1.52256105835017
1.26600691705579,1.0463413285811,0.988739518247032,0.944786782989675
1.26600691705579,1.0463413285811,0.988739518247032,0.944786782989675
3.51293308211338,1.59462294731552,1.139342307116,1.01008443454027
1.21038445339502,0.716626080440351,0.560259032186923,0.44826421771155
1.28209153902847,1.0210928036764,0.960352455355715,0.925665234976485
1.28209153902847,1.0210928036764,0.960352455355715,0.925665234976485
1.17767550176062,0.901212958660762,0.870774316756993,0.815134430618552
1.71244363385711,1.14272869267389,0.887902762378876,0.803447495915774
2.00466043813765,1.4543787471035,1.12946524707061,1.06167696442221
1.65463230968801,0.974807030802288,0.758851718236878,0.654180757447693
1.89667227001757,1.18597749103198,1.02702199364873,0.872179727915945
2.54390878726024,1.70387771807837,1.3377551614023,1.15012558997549
4.35489643098272,1.96467166092626,1.24186338223479,0.939848688102815
1.7263323690556,1.13114045295166,0.909829561151481,0.695733097401546
2.61166367453776,1.83537637424959,1.46707015727075,1.14236148176887
1.83537595956932,1.06129009895055,0.741452886687571,0.678738452547096
1.83490999997648,1.13655943017294,0.988679159377519,0.872365016460126
1.86020704269798,0.924184780766752,0.708510531410334,0.615334690466423
2.77906824367021,2.01880463528857,1.55294886335081,1.22565012286789
1.3752822172901,1,0.891399890663772,0.811888385286142
1.3752822172901,1,0.891399890663772,0.811888385286142
1.3752822172901,1,0.891399890663772,0.811888385286142
1.3752822172901,1,0.891399890663772,0.811888385286142
2.56370534767579,1.9511092407657,1.57513849525029,1.16784709432472
1.12063055510319,0.97835960965643,0.870372154297717,0.809244607352183
4.18171070450573,2.47427201321326,1.99017355809076,1.5218560410202
4.18171070450573,2.47427201321326,1.99017355809076,1.5218560410202
1.12433872509208,0.713040682546822,0.639228328930549,0.605107897836143
1.12433872509208,0.713040682546821,0.639228328930549,0.605107897836143
