"deepest_curve_"
0.103104214160676
0.125266459845348
0.173041694711329
0.2475241805863
0.291884918504222
0.302106866631086
0.32557392170633
0.349295923412178
0.358566473300864
0.359864722083842
0.356430186116358
0.348478893400282
0.338176817025303
0.333019009577019
0.327232006866411
0.320757915049025
0.319901198603763
0.320925753892
0.309393355927682
0.284172939319739
0.258184900444593
0.236755155244397
0.221618132848721
0.211843148339172
0.205626766245934
0.202958741574157
0.202944052544189
0.202026484497994
0.200209564556742
0.198383968810433
0.199214367493127
0.204092242492759
0.207188952012133
0.207619012397039
0.20804583584307
0.208469959481579
0.207117577833269
0.204876399595492
0.20973031864739
0.219904788017975
0.230077721712296
0.238475462028155
0.248646255247646
0.254926131668043
0.260318506450824
0.265710462872743
0.276423738911388
0.2906844333856
0.307605640045542
0.334282858211363
0.365394455163332
0.397392832568455
0.423182578551514
0.445424540995353
0.494274095389358
0.565523419016651
0.627016519320747
0.647711251175232
0.660423701860171
0.674023064350794
0.684074747727121
0.687918032369202
0.695309004791043
0.710682250190196
0.73403771243443
0.757393227957766
0.776314157488137
0.790619659953217
0.794282178098252
0.794397018889767
0.791851088837343
0.780435988610537
